,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
48,deepmsa_dMSA_hms_3,0.8894683,0.8612587939698493,0.8839442211055276,0.7716071256281405,0.8185427135678391,0.8457,0.8324613571166992,0.717898,0.5078,0.527054,0.8910253763198852
49,deepmsa_dMSA_hms_4,0.8877683,0.8621643216080401,0.884769849246231,0.7769956180904524,0.8226381909547738,0.8423,0.8384711146354675,0.71522,0.499225,0.527146,0.8899571514129638
50,def_drop_s_0,0.6593268,0.6635185929648241,0.7115899497487438,0.5635863668341708,0.5833165829145729,0.6294,0.5635033845901489,0.576215,0.500348,0.536607,0.8291852235794067
51,def_drop_s_1,0.62564504,0.6391748743718593,0.7065527638190954,0.545017216080402,0.56921608040201,0.652,0.5450659394264221,0.558086,0.487719,0.532383,0.8280080294609069
52,def_drop_s_2,0.6145528,0.7030402010050252,0.7609603015075378,0.5887101055276382,0.6153819095477387,0.5693,0.5394453406333923,0.602829,0.486438,0.532462,0.8380476272106172
53,def_drop_s_3,0.6025028,0.6752070351758793,0.7388040201005025,0.5562592412060302,0.5857738693467336,0.5513,0.5275548696517944,0.583302,0.48353,0.51323,0.8339938151836395
54,def_drop_s_4,0.5938472,0.6323572864321608,0.6920497487437185,0.5514772361809045,0.5730150753768845,0.5903,0.5468688607215881,0.562567,0.508098,0.542788,0.8290400993824006
55,deepmsa_DeepJGI_hms_0,0.8914578,0.8542527638190955,0.8794889447236182,0.7675731909547739,0.812537688442211,0.846,0.8398069739341736,0.710529,0.50627,0.535727,0.8907372546195983
56,deepmsa_DeepJGI_hms_1,0.88945276,0.8607110552763819,0.8838492462311558,0.7742435326633166,0.8212512562814069,0.8477,0.8419486284255981,0.715567,0.501669,0.530249,0.8913921451568605
57,deepmsa_DeepJGI_hms_2,0.88899714,0.853502512562814,0.879286432160804,0.7644874070351758,0.8087185929648242,0.8496,0.8336721062660217,0.708968,0.502166,0.531221,0.8897138035297394
58,deepmsa_DeepJGI_hms_3,0.8851084,0.8617261306532664,0.8843331658291458,0.7775752613065325,0.8224472361809044,0.843,0.8397889137268066,0.716057,0.504654,0.527884,0.8907162392139435
59,deepmsa_DeepJGI_hms_4,0.88306403,0.8628713567839196,0.8842713567839194,0.7671594221105528,0.8150804020100502,0.847,0.8308648467063904,0.715543,0.501041,0.533804,0.8901022577285767
60,def_notemp_drop_s_0,0.8594423,0.865088944723618,0.8859442211055277,0.7677215527638191,0.8146984924623115,0.81,0.8267487287521362,0.718603,0.499349,0.536014,0.8898810422420501
61,def_notemp_drop_s_1,0.84688944,0.8606120603015075,0.8822683417085426,0.7577967437185928,0.8095879396984925,0.79,0.8159909248352051,0.711826,0.499627,0.529803,0.8870498096942901
62,def_notemp_drop_s_2,0.84680915,0.841646231155779,0.8698185929648242,0.7399295577889445,0.78756783919598,0.789,0.808834969997406,0.699574,0.499016,0.5349,0.8832400810718536
63,def_notemp_drop_s_3,0.8459275,0.8432346733668341,0.8719959798994976,0.7438384472361808,0.796070351758794,0.7964,0.835051417350769,0.719556,0.521927,0.573723,0.8870125460624694
64,def_notemp_drop_s_4,0.84498453,0.864286432160804,0.8850311557788945,0.760862336683417,0.8135376884422111,0.789,0.8140639066696167,0.719578,0.51258,0.53768,0.8887482500076294
65,def_ptm_drop_nos_0,0.6626401,0.6409150753768843,0.7130979899497487,0.5577934874371859,0.5749396984924624,0.6777,0.5472595691680908,0.568484,0.497763,0.537058,0.8272148478031159
66,def_ptm_drop_nos_1,0.64115494,0.6359899497487437,0.6959989949748744,0.5412105175879397,0.5675628140703518,0.5913,0.5579503774642944,0.535562,0.459711,0.498881,0.8224154353141785
67,def_ptm_drop_nos_2,0.61944294,0.6606477386934673,0.7300100502512562,0.5591555929648241,0.5781959798994973,0.6367,0.5487167835235596,0.583196,0.502744,0.539145,0.8306160259246825
68,def_ptm_drop_nos_3,0.59500986,0.6156497487437187,0.6913271356783919,0.533934040201005,0.5561105527638192,0.6196,0.4758090078830719,0.534956,0.474436,0.504747,0.8223862516880036
69,def_ptm_drop_nos_4,0.5911423,0.5692728643216081,0.6493733668341709,0.5112542864321608,0.5280452261306533,0.5703,0.4820697903633117,0.501233,0.456542,0.480261,0.809350633621216
70,def_esm_msa_0,0.7178225,0.7036934673366834,0.7648889447236182,0.6148092462311557,0.6490854271356784,0.6646,0.6070428490638733,0.606434,0.494602,0.522294,0.8453542113304138
71,def_esm_msa_1,0.7005471,0.7110572864321608,0.7655251256281408,0.6187296532663317,0.6498693467336684,0.657,0.6347910761833191,0.602805,0.489092,0.516428,0.8469614374637603
72,def_esm_msa_2,0.69667464,0.7185738693467337,0.7647507537688442,0.5966878944723618,0.6322613065326634,0.638,0.6483534574508667,0.601823,0.484301,0.53011,0.8408612692356108
