,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
106,def_drop_nos_1,0.6930892,0.5659904522613065,0.5924874371859297,0.5707040552763818,0.560462311557789,0.7363,0.7267659902572632,0.0453733385996013,0.785164,0.769105,0.7023990917205811
107,def_drop_nos_2,0.6630809,0.5662793969849246,0.5904492462311558,0.5636135829145729,0.5541356783919599,0.7246,0.7023512721061707,0.0288442991117766,0.766762,0.76456,0.7045355033874511
108,def_drop_nos_3,0.66148585,0.733505527638191,0.776837688442211,0.6557611055276382,0.6816482412060303,0.626,0.7289347052574158,0.401526146102196,0.782051,0.769798,0.7629368138313295
109,def_drop_nos_4,0.6571158,0.5563507537688441,0.5739211055276383,0.5549493015075377,0.5448492462311558,0.7607,0.7021419405937195,0.00602559038844841,0.766306,0.7715,0.6900259721279143
110,def_drop_s_0,0.7434275,0.8335854271356784,0.8332899497487437,0.7061351507537689,0.7617035175879397,0.7437,0.7681443691253662,0.657519587761438,0.800775,0.773486,0.7918817913532257
111,def_drop_s_1,0.6829767,0.5618467336683417,0.5860964824120604,0.5683169547738695,0.5548291457286432,0.7446,0.7200926542282104,0.0150180492151117,0.755767,0.765763,0.7030407750606538
112,def_drop_s_2,0.65189743,0.548491959798995,0.5735447236180905,0.555847663316583,0.5463417085427136,0.721,0.7118374109268188,0.0139892898804985,0.792119,0.777393,0.698407642841339
113,def_drop_s_3,0.64789087,0.7839155778894474,0.8220864321608039,0.6754221608040202,0.7056783919597988,0.6455,0.6586304306983948,0.56423775363051,0.78174,0.787712,0.7751561403274536
114,def_drop_s_4,0.6436842,0.5572738693467337,0.5759427135678391,0.5654665226130653,0.5482160804020101,0.7056,0.6998762488365173,0.00578447491939865,0.784486,0.771798,0.7028655791282654
115,def_esm_msa_0,0.87088,0.9192688442211056,0.9219065326633163,0.8025777236180904,0.8680904522613065,0.808,0.8188075423240662,0.938086140223571,0.809948,0.801684,0.8324351847171784
116,def_esm_msa_1,0.8652417,0.9212899497487438,0.9223467336683419,0.8069941457286433,0.8714422110552765,0.806,0.8109343647956848,0.942063397293995,0.818078,0.796323,0.8325907933712007
117,def_esm_msa_2,0.86422664,0.9194628140703517,0.9222165829145729,0.8013694170854271,0.8684271356783921,0.8003,0.8030089139938354,0.941158640200608,0.809106,0.799258,0.8277752649784089
118,def_esm_msa_3,0.8629158,0.9195045226130653,0.9221477386934674,0.7971600351758793,0.8665376884422112,0.7944,0.7990692257881165,0.937427091274835,0.801904,0.786883,0.8262552046775818
119,def_esm_msa_4,0.86255836,0.9195497487437188,0.9225206030150754,0.8029013718592966,0.8701105527638192,0.7964,0.7987305521965027,0.947992541494824,0.82845,0.799562,0.831856461763382
120,def_esm_msa_ckpt5_0,0.854305,0.9134738693467336,0.9177552763819097,0.7963841708542713,0.8568592964824121,0.7637,0.7770978808403015,0.915136540245616,0.77349,0.780143,0.8298658728599548
121,def_esm_msa_ckpt5_1,0.85348666,0.892105527638191,0.8928552763819095,0.7927539648241206,0.8525276381909548,0.758,0.8019348978996277,0.853052751471952,0.772313,0.808477,0.8241007852554322
122,def_esm_msa_ckpt5_2,0.8524517,0.9321391959798995,0.9332236180904523,0.825958542713568,0.8829396984924622,0.768,0.7929548621177673,0.962374505139204,0.766299,0.794729,0.8229008138179779
123,def_esm_msa_ckpt5_3,0.850445,0.925353768844221,0.928459296482412,0.8049253718592966,0.8705929648241207,0.7817,0.7809580564498901,0.94338838420487,0.776855,0.788681,0.8215986895561217
