,model,score
94,original_2,0.924392462311558
95,deepmsa_DeepJGI_2,0.9243663316582916
96,default_seq_temp_3,0.9241080402010049
97,deepmsa_DeepJGI_1,0.9241035175879397
98,original_0,0.9238532663316582
99,deepmsa_q4JGI_hms_4,0.9238085427135678
100,deepmsa_q4JGI_hms_0,0.9237010050251254
101,default_seq_temp_0,0.9233366834170855
102,deepmsa_q3JGI_0,0.9227361809045227
103,af3_pawan_5,0.922705025125628
104,af3_jian_7,0.9226829145728643
105,deepmsa_q3JGI_hms_1,0.922594472361809
106,def_esm_msa_ckpt5_4,0.9225221105527637
107,def_esm_msa_4,0.9225206030150754
108,deepmsa_q3JGI_2,0.9224160804020101
109,af3_pawan_3,0.9223909547738693
110,def_esm_msa_1,0.9223467336683419
111,colabfold_web_not_0,0.9222954773869348
112,def_esm_msa_2,0.9222165829145729
113,def_esm_msa_3,0.9221477386934674
114,def_esm_msa_0,0.9219065326633163
115,deepmsa_q4JGI_2,0.9214050251256282
116,dhr_2,0.9210050251256283
117,colabfold_web_not_2,0.9209547738693467
118,af3_pawan_0,0.9205075376884422
119,af3_pawan_7,0.9204452261306532
120,af3_jian_8,0.9201316582914572
121,dhr_1,0.9200723618090453
122,deepmsa_qMSA_hh3_2,0.9196979899497486
123,af3_pawan_4,0.9195643216080401
124,deepmsa_q3JGI_4,0.9188572864321608
125,def_notemp_3,0.9188015075376884
126,def_notemp_2,0.918572864321608
127,deepmsa_q4JGI_3,0.9185477386934673
128,af3_jian_3,0.918086432160804
129,deepmsa_qMSA_hh3_1,0.9180698492462311
130,colabfold_web_0,0.9178150753768846
131,def_esm_msa_ckpt5_0,0.9177552763819097
132,deepmsa_q4JGI_hms_2,0.9174160804020098
133,deepmsa_q3JGI_3,0.9170608040201004
134,af3_jian_4,0.9151361809045224
135,deepmsa_DeepJGI_hms_1,0.9147010050251257
136,deepmsa_qMSA_2,0.9116331658291456
137,default_0,0.9105427135678391
138,def_notemp_drop_nos_4,0.905797487437186
139,af3_pawan_2,0.905386432160804
140,af3_jian_9,0.9034572864321608
141,af3_pawan_1,0.9025206030150754
142,af3_jian_0,0.9011361809045226
143,af3_jian_6,0.900413567839196
144,af3_jian_1,0.9002055276381908
145,def_esm_msa_ckpt5_1,0.8928552763819095
146,deepmsa_qMSA_hhb_1,0.8898949748743717
147,af3_jian_2,0.8877090452261307
148,def_ptm_drop_nos_1,0.8870758793969848
149,def_ptm_drop_s_2,0.8814773869346733
150,deepmsa_dMSA_hhb_4,0.8778572864321609
151,deepmsa_qMSA_4,0.877588944723618
152,deepmsa_dMSA_jac_2,0.876735175879397
153,deepmsa_dMSA_hhb_3,0.876532663316583
154,colabfold_web_4,0.8765195979899498
155,deepmsa_dMSA_jac_3,0.8759869346733669
156,deepmsa_qMSA_1,0.8755874371859296
157,deepmsa_qMSA_hh3_4,0.8725085427135678
158,deepmsa_qMSA_jac_4,0.8716633165829146
159,colabfold_web_not_4,0.8687949748743719
160,deepmsa_qMSA_hhb_4,0.8677422110552765
161,deepmsa_qMSA_hhb_0,0.8670552763819095
162,deepmsa_dMSA_hms_3,0.8654668341708543
163,deepmsa_dMSA_hms_4,0.8650577889447236
164,deepmsa_qMSA_hms_4,0.8650417085427135
165,deepmsa_qMSA_hms_3,0.864296984924623
166,def_notemp_4,0.8636482412060301
167,deepmsa_dMSA_jac_4,0.8636341708542714
168,colabfold_web_not_1,0.8636206030150754
169,deepmsa_qMSA_hhb_3,0.8615874371859296
170,deepmsa_qMSA_3,0.861341206030151
171,deepmsa_dMSA_4,0.8612005025125627
172,def_drop_nos_0,0.8448532663316585
173,default_ptm_1,0.8426100502512562
174,def_ptm_drop_s_0,0.8418100502512562
175,deepmsa_qMSA_hhb_2,0.8378587939698493
176,def_ptm_drop_nos_0,0.8374949748743719
177,def_drop_s_0,0.8332899497487437
178,def_ptm_drop_nos_2,0.8302206030150755
179,def_ptm_drop_s_1,0.8245688442211055
180,def_drop_s_3,0.8220864321608039
181,def_ptm_drop_nos_3,0.8205824120603016
182,default_ptm_4,0.8106914572864322
183,default_ptm_0,0.7984211055276382
184,def_drop_nos_3,0.776837688442211
185,def_ptm_drop_s_4,0.7740040201005025
186,default_ptm_3,0.773072361809045
187,def_ptm_drop_nos_4,0.7659939698492462
188,def_ptm_drop_s_3,0.7487964824120602
189,default_ptm_2,0.7059492462311558
190,default_3,0.5929452261306534
191,def_drop_nos_1,0.5924874371859297
192,default_2,0.5911984924623116
193,def_drop_nos_2,0.5904492462311558
194,def_drop_s_1,0.5860964824120604
195,def_drop_s_4,0.5759427135678391
196,def_drop_nos_4,0.5739211055276383
197,def_drop_s_2,0.5735447236180905
198,default_1,0.5710849246231157
199,default_4,0.567643216080402
