,model,score
87,deepmsa_DeepJGI_3,0.9978357541899441
88,deepmsa_qMSA_jac_1,0.9978044692737432
89,def_ptm_drop_nos_4,0.9977972067039107
90,deepmsa_qMSA_hhb_1,0.9977960893854749
91,deepmsa_qMSA_hhb_3,0.9977899441340782
92,default_ptm_4,0.9977871508379889
93,deepmsa_qMSA_4,0.9977787709497206
94,def_ptm_notemp_1,0.9977776536312851
95,deepmsa_dMSA_4,0.9977776536312848
96,deepmsa_DeepJGI_hms_3,0.9977625698324024
97,deepmsa_DeepJGI_hms_4,0.9977452513966482
98,def_ptm_drop_nos_2,0.9977413407821231
99,deepmsa_q4JGI_2,0.9977396648044692
100,def_ptm_notemp_3,0.9977212290502794
101,deepmsa_DeepJGI_0,0.997708938547486
102,deepmsa_qMSA_0,0.9977016759776537
103,deepmsa_dMSA_2,0.9976927374301678
104,deepmsa_qMSA_hhb_2,0.9976810055865922
105,deepmsa_dMSA_hms_1,0.9976759776536315
106,deepmsa_qMSA_hhb_4,0.9976614525139665
107,deepmsa_dMSA_hms_2,0.9976547486033519
108,def_notemp_drop_nos_3,0.9976536312849161
109,deepmsa_dMSA_hms_0,0.9976413407821231
110,af3_jian_5,0.9976212290502793
111,deepmsa_q3JGI_3,0.9976206703910614
112,deepmsa_qMSA_hhb_0,0.9976106145251395
113,af3_pawan_7,0.99756312849162
114,deepmsa_DeepJGI_2,0.9975363128491619
115,deepmsa_dMSA_hhb_3,0.9975301675977652
116,af3_pawan_4,0.9975044692737429
117,dhr_3,0.9974837988826816
118,deepmsa_dMSA_hhb_2,0.9974743016759776
119,def_ptm_not_drop_s_3,0.9974703910614524
120,deepmsa_DeepJGI_1,0.9973463687150839
121,deepmsa_dMSA_hhb_0,0.9973273743016758
122,deepmsa_dMSA_hhb_4,0.9973262569832404
123,af3_pawan_0,0.9973100558659219
124,def_ptm_notemp_4,0.9972687150837989
125,af3_jian_0,0.9972536312849162
126,def_ptm_not_drop_nos_4,0.9971256983240223
127,def_ptm_not_drop_nos_2,0.9971089385474862
128,af3_pawan_2,0.9970256983240223
129,af3_jian_1,0.9970245810055866
130,deepmsa_qMSA_3,0.9969972067039105
131,colabfold_web_not_4,0.9969284916201117
132,colabfold_web_2,0.9969273743016762
133,af3_pawan_3,0.9968910614525139
134,def_ptm_not_drop_s_4,0.9968893854748604
135,af3_jian_4,0.9968893854748603
136,def_ptm_notemp_0,0.9968843575418994
137,colabfold_web_0,0.9968759776536315
138,def_ptm_notemp_2,0.9968614525139664
139,colabfold_web_4,0.9968553072625699
140,af3_jian_3,0.9968407821229051
141,colabfold_web_not_3,0.9968212290502793
142,def_esm_msa_ckpt5_0,0.9968162011173183
143,colabfold_web_not_1,0.9968044692737431
144,colabfold_web_not_0,0.9967782122905027
145,af3_pawan_9,0.9967446927374303
146,def_ptm_not_drop_nos_1,0.9967413407821228
147,colabfold_web_1,0.9967385474860335
148,def_ptm_not_drop_nos_0,0.9967335195530727
149,deepmsa_dMSA_hhb_1,0.9967273743016759
150,af3_jian_6,0.9967178770949718
151,colabfold_web_3,0.9967072625698323
152,colabfold_web_not_2,0.9966703910614525
153,af3_pawan_1,0.9965564245810056
154,deepmsa_qMSA_jac_0,0.9965446927374303
155,def_esm_msa_ckpt5_3,0.9965117318435753
156,af3_jian_7,0.9965067039106145
157,deepmsa_qMSA_jac_3,0.99646312849162
158,def_esm_msa_ckpt5_2,0.9964385474860332
159,def_ptm_not_drop_nos_3,0.9964307262569834
160,af3_jian_9,0.9963335195530726
161,af3_pawan_8,0.9962949720670392
162,af3_pawan_5,0.9962703910614525
163,deepmsa_q3JGI_2,0.996245251396648
164,af3_jian_8,0.9961743016759776
165,deepmsa_q4JGI_1,0.9959513966480448
166,deepmsa_q3JGI_0,0.9959128491620113
167,def_esm_msa_ckpt5_1,0.9958709497206704
168,def_ptm_drop_s_3,0.9957860335195531
169,dhr_2,0.9956614525139666
170,af3_pawan_6,0.9956234636871508
171,def_esm_msa_ckpt5_4,0.9956111731843577
172,af3_jian_2,0.9954888268156424
173,def_ptm_not_drop_s_2,0.9953508379888268
174,default_ptm_3,0.9951960893854748
175,def_ptm_drop_nos_1,0.9949296089385474
176,def_ptm_drop_s_4,0.9947273743016759
177,def_ptm_not_drop_s_1,0.994722346368715
178,def_ptm_drop_s_0,0.9945262569832402
179,default_ptm_1,0.9924513966480447
