,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
149,def_dom_parser_4,0.9200946,0.8210995535714286,0.8592705357142857,0.8390836428571429,0.8827321428571429,0.83,0.8266558647155762,0.77828,0.566272,0.615449,0.8715392374992371
150,deepmsa_q3JGI_hms_0,0.87842435,0.7872977678571428,0.8377424107142858,0.8174462633928571,0.8660446428571428,0.7812,0.7804116606712341,0.765086,0.580352,0.625573,0.864616471529007
151,deepmsa_q3JGI_hms_1,0.8727149,0.7896107142857142,0.8374526785714286,0.8214353928571428,0.8695,0.768,0.7801953554153442,0.760977,0.568827,0.613482,0.8677586913108826
152,deepmsa_q3JGI_hms_2,0.8719581,0.7986772321428572,0.8413593749999999,0.8229332321428571,0.8730714285714286,0.7695,0.7807887196540833,0.772708,0.581445,0.628536,0.8704370856285095
153,deepmsa_q3JGI_hms_3,0.871486,0.8025410714285715,0.8418772321428571,0.8207083571428571,0.8734017857142857,0.7686,0.778059720993042,0.776367,0.583272,0.630288,0.8692359626293182
154,deepmsa_q3JGI_hms_4,0.8713268,0.8010062500000001,0.8430553571428572,0.8242430669642857,0.8738303571428572,0.7686,0.777401864528656,0.773086,0.578662,0.628378,0.8703961145877838
155,def_drop_nos_0,0.7352881,0.5824486607142857,0.6352133928571428,0.6741136562500001,0.6478303571428572,0.5317,0.6545599699020386,0.603614,0.530143,0.576931,0.6212494385242462
156,def_drop_nos_1,0.7126807,0.5832258928571428,0.6357834821428572,0.6703617455357141,0.644450892857143,0.502,0.6313945055007936,0.589437,0.508237,0.554123,0.6155410480499268
157,def_drop_nos_2,0.7126462,0.5828026785714285,0.6297156250000001,0.6622640758928571,0.6236294642857142,0.5015,0.6277217268943787,0.598503,0.522998,0.569677,0.6139116394519806
158,def_drop_nos_3,0.7081592,0.5829696428571428,0.6339544642857142,0.6721322857142857,0.6389508928571429,0.4995,0.6159438490867615,0.598658,0.522737,0.564009,0.6156471824645996
159,def_drop_nos_4,0.7004411,0.551767857142857,0.6134955357142857,0.64802178125,0.6312321428571428,0.4915,0.616838276386261,0.580444,0.519892,0.563159,0.609922559261322
160,dmsa_dom_parser_0,0.9102813,0.7989647321428571,0.8371799107142858,0.8239230982142857,0.8748392857142857,0.8184,0.8118407726287842,0.767871,0.577116,0.626093,0.8726129686832428
161,dmsa_dom_parser_1,0.9099628,0.7972607142857144,0.8359366071428571,0.8204877187499999,0.8746383928571427,0.819,0.8100965619087219,0.762776,0.573326,0.62081,0.8752981722354889
162,dmsa_dom_parser_2,0.9094637,0.7996486607142858,0.837521875,0.8225064196428571,0.8749866071428573,0.8174,0.8132823705673218,0.76552,0.566384,0.61951,0.8747365534305572
163,dmsa_dom_parser_3,0.90883076,0.7999361607142857,0.8378946428571429,0.8208548839285713,0.8750178571428571,0.8174,0.8109350800514221,0.762038,0.567444,0.617487,0.8751518464088439
164,dmsa_dom_parser_4,0.90874344,0.8011803571428571,0.8382446428571428,0.8211179866071429,0.8757544642857142,0.816,0.8133336305618286,0.768526,0.575728,0.624561,0.8754966807365419
165,dmsa_dom_hhsearch_0,0.9082943,0.8008428571428572,0.8382933035714285,0.82229234375,0.8753482142857143,0.8154,0.8112874627113342,0.7644,0.566959,0.620223,0.8734233868122102
166,dmsa_dom_hhsearch_1,0.9066325,0.8017370535714285,0.8412665178571429,0.8194601160714285,0.8752142857142857,0.807,0.8090738654136658,0.770416,0.572716,0.622878,0.8720832884311676
167,dmsa_dom_hhsearch_2,0.9064444,0.8018669642857142,0.8412049107142856,0.8194035,0.8753482142857142,0.8066,0.8093953132629395,0.770808,0.577583,0.626778,0.8745938563346863
168,dmsa_dom_hhsearch_3,0.906147,0.8008772321428571,0.8411375000000001,0.8167467633928572,0.8737589285714286,0.805,0.8063364624977112,0.767278,0.570927,0.623407,0.8719789373874665
169,dmsa_dom_hhsearch_4,0.9060419,0.8018986607142857,0.8414830357142857,0.8257776517857144,0.876825892857143,0.8057,0.8060870170593262,0.765387,0.562286,0.62421,0.8745567977428437
170,default_seq_temp_0,0.90516174,0.8057928571428572,0.8519165178571428,0.8185467901785713,0.8628705357142857,0.812,0.8180696368217468,0.762722,0.560191,0.617784,0.8636925601959229
171,default_seq_temp_1,0.9045372,0.8117504464285714,0.8567517857142857,0.8237203392857143,0.8698928571428571,0.812,0.8154164552688599,0.770496,0.563982,0.616597,0.8665600407123565
172,default_seq_temp_2,0.9041479,0.8184379464285715,0.8582991071428571,0.8341443660714286,0.8817901785714286,0.8086,0.813930869102478,0.774415,0.56465,0.617956,0.8717469942569732
173,default_seq_temp_3,0.90302587,0.7929709821428572,0.850759375,0.8216777053571429,0.8663035714285714,0.8066,0.8191006779670715,0.757606,0.563277,0.611193,0.8641099202632905
174,default_seq_temp_4,0.90290654,0.8137848214285714,0.8573459821428572,0.8333488169642858,0.8808125,0.8066,0.807834804058075,0.777123,0.569466,0.619355,0.8706809866428376
175,def_notemp_0,0.90526164,0.7921941964285714,0.8484499999999999,0.811402236607143,0.8562633928571428,0.8125,0.8173619508743286,0.751773,0.562047,0.614532,0.8621800005435943
176,def_notemp_1,0.90357625,0.7740174107142858,0.8438508928571429,0.8131594553571428,0.85975,0.802,0.8100301027297974,0.747782,0.570143,0.618916,0.8616232073307037
177,def_notemp_2,0.9017899,0.7776397321428572,0.8473325892857143,0.8113479375,0.8582321428571429,0.8022,0.8093573451042175,0.74831,0.571868,0.617636,0.8605045425891875
178,def_notemp_3,0.9009583,0.7769732142857143,0.8419562500000001,0.8027163348214286,0.8440357142857143,0.8013,0.817184329032898,0.743217,0.563295,0.614251,0.8547070288658143
179,def_notemp_4,0.9007652,0.7964678571428571,0.8518388392857142,0.8178812321428571,0.8633883928571429,0.809,0.8140277862548828,0.75968,0.573914,0.622023,0.8651297140121461
180,deepmsa_q4JGI_0,0.734878,0.5512754464285715,0.5961968749999998,0.6357950491071429,0.611955357142857,0.515,0.6202589869499208,0.59557,0.549898,0.597983,0.6144127118587493
181,deepmsa_q4JGI_1,0.73368925,0.5517928571428571,0.5965973214285712,0.6366072589285714,0.6125044642857143,0.5137,0.6184259653091431,0.596824,0.551361,0.601756,0.615094577074051
182,deepmsa_q4JGI_2,0.7313756,0.5533669642857142,0.600696875,0.6391568750000001,0.6156696428571428,0.51,0.6019977331161499,0.593561,0.542154,0.587753,0.6065870022773743
183,deepmsa_q4JGI_3,0.7307824,0.565209375,0.6197151785714284,0.6410975982142857,0.6189508928571428,0.502,0.5724276304244995,0.597002,0.538202,0.587702,0.6146559619903564
184,deepmsa_q4JGI_4,0.7301479,0.5512276785714285,0.5966406249999999,0.6362158080357142,0.6120133928571428,0.5103,0.615405261516571,0.592537,0.543523,0.597292,0.6140044951438904
185,dmsa_dom_manual_0,0.9088357,0.7984366071428572,0.8368830357142857,0.8214813571428571,0.8750133928571427,0.816,0.8112181425094604,0.76895,0.575958,0.627985,0.8729254710674285
186,dmsa_dom_manual_1,0.9088212,0.8001607142857142,0.8380691964285715,0.82002365625,0.8735848214285714,0.814,0.8103316426277161,0.765962,0.573423,0.621754,0.8728700470924379
187,dmsa_dom_manual_2,0.90871847,0.8001767857142857,0.8379946428571428,0.8218722589285713,0.8744062499999999,0.8145,0.8108296990394592,0.769494,0.577944,0.623321,0.8737135648727417
188,dmsa_dom_manual_3,0.90871483,0.7985522321428571,0.8374919642857143,0.8182273660714285,0.8719375000000001,0.815,0.8113785982131958,0.759793,0.565027,0.613017,0.8749533581733704
189,dmsa_dom_manual_4,0.9086217,0.7981343750000001,0.8374517857142857,0.8182199285714286,0.8719241071428571,0.8154,0.8118542432785034,0.762741,0.568822,0.61689,0.8751009833812713
190,def_drop_s_0,0.73544794,0.5807901785714286,0.6363790178571429,0.67347659375,0.6432008928571429,0.5327,0.6619267463684082,0.599771,0.527491,0.577847,0.6223386156558991
191,def_drop_s_1,0.7182134,0.5790160714285715,0.6342803571428571,0.6838293214285713,0.6604241071428572,0.5103,0.6464434266090393,0.605846,0.537662,0.578776,0.6198684215545655
192,def_drop_s_2,0.7166232,0.5811124999999999,0.6343249999999999,0.6783851741071428,0.6590758928571427,0.519,0.6502417325973511,0.590773,0.515995,0.561176,0.6150886428356171
193,def_drop_s_3,0.7096084,0.5769089285714285,0.6257995535714286,0.6502506696428573,0.6126383928571428,0.4968,0.6345436573028564,0.593723,0.527938,0.56969,0.6100370717048645
194,def_drop_s_4,0.7082229,0.584434375,0.6347575892857142,0.6728327455357144,0.6460223214285714,0.504,0.6184382438659668,0.593907,0.512708,0.557453,0.6150543439388276
195,def_ptm_drop_nos_0,0.7362589,0.5675535714285714,0.6203370535714284,0.6888899508928572,0.6797723214285715,0.517,0.6479628086090088,0.60119,0.535468,0.571616,0.6121691298484802
196,def_ptm_drop_nos_1,0.72207594,0.5785281250000001,0.6308736607142859,0.6578590625,0.643732142857143,0.5083,0.6322604417800903,0.593069,0.517479,0.568473,0.619230146408081
197,def_ptm_drop_nos_2,0.7202738,0.5655879464285715,0.6211843750000001,0.6906531785714286,0.6875491071428572,0.509,0.645638108253479,0.599992,0.539189,0.576504,0.6223305034637452
198,def_ptm_drop_nos_3,0.7125619,0.5667888392857143,0.622016517857143,0.6698219642857143,0.6526071428571428,0.4968,0.6295836567878723,0.580266,0.501101,0.544911,0.6041336357593536
199,def_ptm_drop_nos_4,0.70811164,0.5663642857142858,0.6308142857142857,0.7009009732142858,0.7097946428571429,0.513,0.6505230665206909,0.586201,0.508647,0.549334,0.6226640748977661
200,def_ptm_drop_s_0,0.7177554,0.5679232142857142,0.6230638392857143,0.7057724776785713,0.6963080357142857,0.5044,0.6482129693031311,0.596639,0.529505,0.567592,0.6145290958881379
201,def_ptm_drop_s_1,0.7101771,0.5683982142857144,0.6291433035714286,0.6502905357142856,0.6307008928571428,0.4954,0.6168000102043152,0.575161,0.494333,0.536076,0.6117008769512177
202,def_ptm_drop_s_2,0.7080494,0.5649205357142858,0.6129790178571428,0.671206625,0.6569910714285714,0.492,0.6137391924858093,0.585649,0.512603,0.552679,0.6025183403491974
203,def_ptm_drop_s_3,0.700847,0.564565625,0.6203241071428572,0.6893750982142858,0.6814464285714286,0.491,0.6702672839164734,0.574604,0.496321,0.526032,0.6131762218475342
204,def_ptm_drop_s_4,0.6990283,0.5697816964285715,0.6265004464285714,0.6838070669642856,0.6717098214285715,0.4895,0.6025421023368835,0.579136,0.505519,0.543666,0.6084914779663085
205,def_ptm_not_drop_nos_0,0.88505745,0.7779924107142858,0.8291066964285715,0.8149476205357143,0.8628660714285715,0.769,0.7879239320755005,0.74737,0.564441,0.605604,0.8656867563724517
206,def_ptm_not_drop_nos_1,0.8844241,0.7869696428571429,0.8286227678571427,0.8209540133928571,0.86521875,0.7715,0.7976304292678833,0.752858,0.561923,0.606639,0.8678716850280763
207,def_ptm_not_drop_nos_2,0.8839238,0.7866133928571427,0.8383526785714286,0.8107700401785713,0.8570803571428571,0.771,0.7896958589553833,0.75541,0.565646,0.610447,0.8616929292678833
208,def_ptm_not_drop_nos_3,0.88384086,0.7847714285714285,0.8307897321428571,0.8102725937499999,0.8570044642857143,0.7725,0.7918716669082642,0.746715,0.558742,0.601157,0.8605590617656708
209,def_ptm_not_drop_nos_4,0.88370657,0.7936611607142857,0.8367379464285715,0.8168606741071429,0.8673035714285715,0.7676,0.7900685667991638,0.754172,0.561225,0.606856,0.8691033303737641
210,def_ptm_notemp_0,0.90075684,0.8001558035714285,0.8538058035714285,0.8235048660714286,0.8745714285714286,0.7974,0.8069359660148621,0.762404,0.559685,0.60693,0.8706048107147216
211,def_ptm_notemp_1,0.8995958,0.8063857142857144,0.8553196428571429,0.8285963392857143,0.8769419642857142,0.793,0.8046639561653137,0.769877,0.567258,0.615263,0.8712825691699981
212,def_ptm_notemp_2,0.8993732,0.8022897321428571,0.8516897321428571,0.8107256294642857,0.8614553571428571,0.794,0.8026854395866394,0.764697,0.564025,0.60988,0.8601665425300599
213,def_ptm_notemp_3,0.89628744,0.7658973214285715,0.8414111607142856,0.8144885089285714,0.8626250000000001,0.7935,0.8051430583000183,0.735847,0.559964,0.607875,0.8663811242580414
214,def_ptm_notemp_4,0.8962348,0.8076383928571429,0.8541754464285713,0.8249910178571429,0.8766294642857143,0.785,0.8004280924797058,0.767992,0.561386,0.612774,0.8680685877799987
215,colabfold_web_0,0.91684407,0.8139575892857144,0.8554424107142857,0.8208722276785714,0.8745625,0.835,0.8206297755241394,0.774819,0.571852,0.621377,0.8735459721088409
216,colabfold_web_1,0.9167387,0.8202928571428573,0.8581602678571428,0.8226333303571428,0.8779241071428571,0.8325,0.8182934522628784,0.779187,0.574564,0.619754,0.8730982184410097
217,colabfold_web_2,0.9165988,0.8174111607142857,0.8573321428571428,0.8225620401785714,0.8769732142857143,0.835,0.8173500895500183,0.78044,0.580677,0.624609,0.8739340674877166
218,colabfold_web_3,0.9165595,0.8210852678571429,0.8598861607142857,0.8188086785714285,0.8705580357142857,0.828,0.8212660551071167,0.782922,0.575455,0.623362,0.8688694202899934
219,colabfold_web_4,0.9164914,0.8161102678571429,0.8559732142857143,0.8218979464285716,0.8786428571428572,0.8325,0.8172821998596191,0.77952,0.579163,0.622469,0.8766878807544709
220,colabfold_web_not_0,0.91836965,0.81488125,0.8563651785714285,0.8253636964285713,0.8758125000000001,0.8364,0.8251979351043701,0.76935,0.567078,0.619044,0.8727924823760986
221,colabfold_web_not_1,0.9176728,0.8189031250000001,0.8583901785714286,0.8302299464285714,0.8788124999999999,0.8325,0.8262890577316284,0.774412,0.570437,0.620071,0.8737603271007538
222,colabfold_web_not_2,0.9175786,0.8151285714285714,0.8566897321428572,0.8283619419642856,0.8766517857142858,0.8335,0.8266068696975708,0.765658,0.560618,0.611123,0.8724710917472839
223,colabfold_web_not_3,0.9171489,0.8173357142857143,0.857057142857143,0.8317710669642857,0.8794285714285713,0.832,0.8267234563827515,0.772169,0.568139,0.617723,0.8734820997714998
224,colabfold_web_not_4,0.91713244,0.8183754464285714,0.8578058035714287,0.8299905446428572,0.8781875,0.832,0.8261297345161438,0.773601,0.571312,0.617054,0.8731505072116853
