,model,score
211,deepmsa_qMSA_3,0.6124102678571427
212,default_ptm_4,0.6069299107142857
213,deepmsa_q3JGI_1,0.6010571428571428
214,deepmsa_q4JGI_2,0.600696875
215,deepmsa_q4JGI_4,0.5966406249999999
216,deepmsa_q4JGI_1,0.5965973214285712
217,deepmsa_q3JGI_3,0.5965584821428571
218,deepmsa_q3JGI_2,0.5964446428571428
219,deepmsa_q4JGI_0,0.5961968749999998
220,deepmsa_qMSA_2,0.5955607142857142
221,deepmsa_q3JGI_4,0.5952258928571429
222,deepmsa_qMSA_1,0.5945785714285715
223,deepmsa_qMSA_4,0.5903294642857143
224,deepmsa_qMSA_0,0.5899566964285715
